Country Name,Year,Fixed broadband subscriptions,Fixed telephone subscriptions,GDP,Individuals using the Internet,Unemployment
Belgium,2019,0.39882540980000003,3930410.0,535865804349.80304,0.9027542801,0.0536
Benin,2019,0.00206949399,35917.0,14390708751.024961,0.22415938430000001,0.01402
Burkina Faso,2019,0.00057346349,75291.0,16032813501.663946,0.0927180601,0.047009999999999996
Bangladesh,2019,0.04885019669,1449646.0,351231655150.82745,0.2776,0.04693
Bulgaria,2019,0.28568066049999996,975355.0,68881010245.54976,0.6794698094,0.042300000000000004
Bahrain,2019,0.0943602813,273122.0,38653318085.106384,0.9970150438000001,0.01226
"Bahamas, The",2019,0.20342003720000001,91129.0,13016200000.0,0.9069327663,0.10010999999999999
Bosnia and Herzegovina,2019,0.2219431478,728322.0,20482608755.378956,0.6994634763,0.15692
Belarus,2019,0.33232154610000003,4452779.0,64410122847.3508,0.8278915209000001,0.04165
Belize,2019,0.07607396651000001,18500.0,2386792476.106365,0.5711844188,0.09053000000000001
Bermuda,2019,0.3604337742,25000.0,7423465000.0,,
Bolivia,2019,0.06341615754,652272.0,40895322850.94067,0.4747481911,0.03682
Brazil,2019,0.1553808236,33712877.0,1873288205186.4495,0.7391243991,0.11936
Barbados,2019,0.38119423230000005,128043.0,5367139250.0,0.8320881332000001,0.08413
Brunei Darussalam,2019,0.1237193184,86590.0,13469235364.703175,0.95,0.066
Bhutan,2019,0.01143253255,21581.0,2735683408.576508,0.7417944255000001,0.027200000000000002
Botswana,2019,0.0196199387,142587.0,16725908148.548136,0.6482632542000001,0.20094
Central African Republic,2019,9.578978e-05,2000.0,2221301351.439182,0.07509161449,0.05978
Canada,2019,0.4035483004,13596000.0,1743725183672.5212,0.9191289669,0.056900000000000006
Central Europe and the Baltics,2019,0.2634628655751709,18587385.0,1674815945871.774,0.7872907212668098,0.037808472070476364
Switzerland,2019,0.46922963180000005,3171158.0,721369112726.7239,0.9314608695,0.04394
Channel Islands,2019,,,9921386549.998047,,0.0617
Chile,2019,0.1801344942,2750272.0,278285058719.4661,0.8501758384,0.07533000000000001
China,2019,0.3159788772,191033000.0,14279968506271.727,0.640808813,0.045599999999999995
Cote d'Ivoire,2019,0.00828846266,271724.0,60382894697.35568,0.36288954570000004,0.024009999999999997
Cameroon,2019,0.015550527389999999,856411.0,39667757527.65778,0.36539182400000003,0.03646
"Congo, Dem. Rep.",2019,0.00013235916,0.0,51775829877.20882,0.1648118911,0.04642
"Congo, Rep.",2019,,17000.0,13976637328.847435,,0.20608
Colombia,2019,0.1384780078,7012306.0,323031701192.83997,0.6500690072,0.10279999999999999
Comoros,2019,0.00161570496,10042.0,1195019531.9010963,0.1638375122,0.051
Cabo Verde,2019,0.03509696203,57511.0,2252177124.324024,0.6194339776000001,0.12118000000000001
Costa Rica,2019,0.17793850049999999,640302.0,64417670521.184235,0.8120259644,0.10807
Caribbean small states,2019,0.1601680444449271,562193.0,37621010338.36159,0.7347254844962343,0.10856229353813066
Cuba,2019,0.016147115729999998,1447134.0,103427600000.0,0.6797080866,0.012
Curacao,2019,0.2759972451,53500.0,3026124134.0782123,,
Cayman Islands,2019,0.7711615810000001,36000.0,5941896599.573326,,
Cyprus,2019,0.3677533784,323914.0,25947020102.433212,0.8606362996,0.07155
Czechia,2019,0.3549074483,1494175.0,252548179964.8966,0.8086694441,0.02015
Germany,2019,0.4232375682,38270000.0,3889177589254.8955,0.8813451691,0.03136
Djibouti,2019,0.022733832779999998,37107.0,3088853638.568318,0.5934196605000001,0.26245999999999997
Dominica,2019,0.212871703,5568.0,611537037.037037,0.7338194848,
Denmark,2019,0.4376399917,1003524.0,346498737961.6352,0.9804643475,0.050179999999999995
Dominican Republic,2019,0.08545240612,1211081.0,88941372558.23965,0.7971545398000001,0.06356
Algeria,2019,0.0838943479,4635661.0,193459662090.67682,0.5897757455,0.12285
East Asia & Pacific (excluding high income),2019,0.23624961241334147,225244410.0,17213215781553.242,0.6022344878977787,0.03898980807660252
Early-demographic dividend,2019,0.041822269615596125,169525575.0,11767656585558.125,0.3959188762429342,0.062493798163755415
East Asia & Pacific,2019,0.24775744442155523,339239316.0,27032494942206.605,0.6366743364685443,0.03819981730426088
Europe & Central Asia (excluding high income),2019,0.15560613375817822,38310990.0,1488770219744.9639,0.7346830385062512,0.08980985311543797
Europe & Central Asia,2019,0.28672935020142715,264921436.0,22908223277507.38,0.8129189498849477,0.06589444789500014
Ecuador,2019,0.1206462966,2195840.0,107595829000.0,0.5920000000000001,0.03812
"Egypt, Arab Rep.",2019,0.071702739,8760436.0,318678815489.74945,0.572828664,0.07851
Euro area,2019,0.3782382106955648,144861055.0,13481146122147.139,0.8334914716912291,0.07506023263187932
Eritrea,2019,0.0008574324199999999,66000.0,,0.08832308384,0.05789
Spain,2019,0.3313417441,19639778.0,1394320055129.4094,0.9071866532999999,0.14104
Estonia,2019,0.3384527508,324388.0,31290453293.545048,0.902289282,0.04514
Ethiopia,2019,0.0013932629899999999,1252000.0,95912607722.3032,0.1615232553,0.029449999999999997
European Union,2019,0.35634624184012437,162558808.0,15694050310523.117,0.8275181602538066,0.06674263316044982
Fragile and conflict affected situations,2019,0.019702433474087285,23542989.0,1842154935322.1777,0.3005076428828618,0.0589409658257476
Finland,2019,0.32545291740000004,269000.0,268514916972.54858,0.8960738510999999,0.06695000000000001
Fiji,2019,0.02335856386,51064.0,5444407198.134784,0.7718669679,0.0438
France,2019,0.4621135306,37797000.0,2728870246705.878,0.8333974409,0.08414999999999999
Faroe Islands,2019,0.351773379,15783.0,3266432734.22819,,
"Micronesia, Fed. Sts.",2019,0.044892169009999996,7000.0,394000000.0,0.39851257009999996,
Gabon,2019,0.01086907088,22291.0,16874405460.195467,0.6868550299,0.20426
United Kingdom,2019,0.4029392983,32748000.0,2851407164907.808,0.9251662854999999,0.03737
Georgia,2019,0.248502046,519802.0,17638337116.9126,0.6884671356,0.11564999999999999
Ghana,2019,0.00185640066,288531.0,68337969247.70674,0.4500963073,0.031560000000000005
Gibraltar,2019,0.5965121615000001,16968.0,,,
Guinea,2019,9.706823999999999e-05,,13442861496.412752,0.2336626025,0.050179999999999995
"Gambia, The",2019,0.00199291797,60000.0,1813609692.4999352,0.28804871989999997,0.04532
Guinea-Bissau,2019,0.0006226985,,1486476582.0675912,0.2292009029,0.032189999999999996
Equatorial Guinea,2019,0.00064390215,11000.0,11364133549.747766,0.4913366302,0.08367000000000001
Greece,2019,0.3888092178,4806633.0,205252760889.36438,0.7567120669,0.17045000000000002
Grenada,2019,0.2590120922,24359.0,1213485185.1851852,0.6961219020999999,
Greenland,2019,0.2617153278,7133.0,2997309971.8762293,,
Guatemala,2019,0.03419785111,1974006.0,77172317258.6478,0.4440104984,0.02193
Guam,2019,0.01779106177,70000.0,6355000000.0,,0.05402
Guyana,2019,0.1039119728,125000.0,5173760191.846522,0.7863994332,0.13525
High income,2019,0.3300407410979904,479931261.0,57218295248360.4,0.8755793272110349,0.04761291864811735
"Hong Kong SAR, China",2019,0.37416546850000004,4029603.0,363074545072.3891,0.9174340039000001,0.029169999999999998
Honduras,2019,0.03919908656,490103.0,24882225741.811867,0.3938835219,0.055510000000000004
Heavily indebted poor countries (HIPC),2019,0.005141718673324986,5890194.0,803355942387.0566,0.20459006388262996,0.04422645140711871
Croatia,2019,0.2796228442,1333661.0,61867157679.32149,0.7907978368,0.06617
Haiti,2019,0.0027866289799999997,5952.0,15016090929.512514,0.3247362713,0.14132999999999998
Hungary,2019,0.3264178867,3048754.0,164020460331.65897,0.8037169361,0.03419
IBRD only,2019,0.14685631004375785,460913447.0,31246593993598.37,0.5469025699190062,0.06033435389618318
IDA & IBRD total,2019,0.11210455517722112,486977149.0,33722356189565.85,0.4746896572667324,0.057571242987575995
IDA total,2019,0.01382436675712109,26063702.0,2475420920253.6587,0.265270996956735,0.0479765160867445
IDA blend,2019,0.012179835565636421,10158960.0,1077750148722.683,0.3223865270168344,0.052026019543689433
Indonesia,2019,0.03814917355,9662135.0,1119099871350.1992,0.4769064898,0.0359
IDA only,2019,0.014634964594997074,15904742.0,1397670771530.9763,0.2356505080171701,0.04614873345013689
Isle of Man,2019,,,7314967866.282892,,
India,2019,0.01385033049,21004534.0,2835606256558.8438,0.2952351142,0.06509999999999999
Not classified,2019,,,,,
Ireland,2019,0.2987220842,1767393.0,398933010007.3562,0.8700005524,0.0495
"Iran, Islamic Rep.",2019,0.0996506847,28954855.0,283649531542.74054,0.7245090476999999,0.1074
Iraq,2019,0.10968880880000001,2859094.0,233636097800.33844,0.44326346549999995,0.14142
Iceland,2019,0.3859507614,115992.0,24681343649.29519,0.9950494116999999,0.035070000000000004
Israel,2019,0.2882173626,3140000.0,402470513619.148,0.8678787762,0.037309999999999996
Italy,2019,0.2925011534,19519434.0,2011302198827.4478,0.6785071028999999,0.09952
Jamaica,2019,0.1129824616,398048.0,15830766531.147352,0.7084101697,0.04987
Jordan,2019,0.04276189882,355537.0,44502816901.408455,0.7008467395,0.16801
Japan,2019,0.33787998020000004,62743196.0,5117993853016.508,0.9273039781,0.02351
Kazakhstan,2019,0.13397490850000002,3072500.0,181667184854.50052,0.8187762047,0.048
Kenya,2019,0.00964021632,70394.0,100378436207.37134,0.2266877336,0.050140000000000004
Kyrgyz Republic,2019,0.042553161209999996,298855.0,9371275264.367346,0.6409999999999999,0.042519999999999995
Cambodia,2019,0.011375980349999999,56445.0,27089390032.797966,0.5230587822,0.0012
Kiribati,2019,0.00084513164,0.0,216891541.02135062,0.4299166167,
St. Kitts and Nevis,2019,0.42712525149999997,16146.0,1107855555.5555556,0.7978450689000001,
"Korea, Rep.",2019,0.4200815075,24727415.0,1651422932447.768,0.9615757918,0.03746
Kuwait,2019,0.01904820878,583463.0,138696321087.86374,0.9954267645,0.02239
Latin America & Caribbean (excluding high income),2019,0.1336696284578718,84211812.0,4804547155275.127,0.6805264456296841,0.08128513246190142
Lao PDR,2019,0.01057673869,1453262.0,18740561512.555496,0.4703225806,0.02528
Lebanon,2019,0.07264040612,882175.0,51605959131.27413,0.797588832,0.11301
Liberia,2019,0.00220649194,6000.0,3319596500.0,0.2348259047,0.03072
Libya,2019,0.04840854621,1576000.0,72081962263.17938,,0.19036999999999998
St. Lucia,2019,0.08839027230999999,15800.0,2092081549.0244443,0.7698385013,0.15613
Latin America & Caribbean,2019,0.13454158871693622,95770634.0,5659965575492.014,0.6875080952096637,0.08016580346518812
Least developed countries: UN classification,2019,0.011879618307050293,8630290.0,1150500716964.0054,0.21340617210598567,0.049633767896553646
Low income,2019,0.004127760769758245,7724322.0,445278364305.2017,0.16056665742265022,0.05008268793098275
Liechtenstein,2019,0.4462605894,13727.0,6436467007.119318,0.9314608695,
Sri Lanka,2019,0.07696733769,2291464.0,89014978344.1404,0.5068732735,0.0467
Lower middle income,2019,0.02545649938731707,62905306.0,6278114868365.952,0.34536324643926636,0.05642870593418058
Low & middle income,2019,0.10768374306132594,440079563.0,30424528245038.4,0.4621217095486457,0.0578935121664157
Lesotho,2019,0.00207485099,12949.0,2390702295.827774,0.42301733570000005,0.16876000000000002
Late-demographic dividend,2019,0.25797036940287926,318647072.0,23050208314364.02,0.6835512990333883,0.051890434120734547
Lithuania,2019,0.2774292641,368213.0,54808531641.411674,0.8158186838,0.06255
Luxembourg,2019,0.37372595259999997,267400.0,69890505323.5842,0.9712063569,0.05595
Latvia,2019,0.2655410359,235527.0,34225547537.074455,0.8613545644,0.06312000000000001
"Macao SAR, China",2019,0.3013627624,110000.0,55082293844.10078,0.8646792571,0.017490000000000002
St. Martin (French part),2019,,,652206037.1038738,,
Morocco,2019,0.048019085669999996,2054545.0,128920266409.4575,0.8412036304999999,0.09210000000000002
Monaco,2019,0.5528973375999999,44119.0,7383944044.169999,0.8333974409,
Moldova,2019,0.2156397944,1071514.0,11736797054.696486,0.5776048611,0.01502
Madagascar,2019,0.00108959627,73673.0,14104664678.506332,0.1183136182,0.0246
Maldives,2019,0.1053878234,16664.0,5726094799.377091,0.7746966424,0.04562
Middle East & North Africa,2019,0.0935289631587067,69166162.0,3549945029851.9375,0.673339172996132,0.0975438801996505
Mexico,2019,0.1547188542,22678193.0,1305211135822.6147,0.6963210927,0.034769999999999995
Marshall Islands,2019,0.02235736004,,231996704.101563,,
Middle income,2019,0.11903739595001146,432355241.0,29978481798259.31,0.49278058804022984,0.05864934244888718
North Macedonia,2019,0.21488277230000002,400454.0,12606338448.546968,0.8141288276,0.17414000000000002
Mali,2019,0.00692950172,242241.0,17280250810.032135,0.2231109004,0.02414
Malta,2019,0.4021035117,255627.0,16004563885.753899,0.8577859637999999,0.03627
Myanmar,2019,0.009160087820000001,522605.0,75065106227.6892,0.3063536537,0.00407
Middle East & North Africa (excluding high income),2019,0.07578169913915463,56119885.0,1433133665481.599,0.6223337614491351,0.11499084534143339
Montenegro,2019,0.2836011015,188175.0,5542054181.126162,0.7347666574999999,0.15128
Mongolia,2019,0.09835417936,351361.0,14206359017.514322,0.5107999408,0.09269
Northern Mariana Islands,2019,,20000.0,1181000000.0,,
Mozambique,2019,0.00231050438,80791.0,15512758964.577944,0.1463855268,0.03632
Mauritania,2019,0.00246701072,61858.0,7894764885.823116,0.42320682740000004,0.10416
Mauritius,2019,0.2369860192,458700.0,14436346979.63554,0.6172995515,0.06331
Malawi,2019,0.00060199275,13101.0,11077305329.641691,0.1343919985,0.04949
Malaysia,2019,0.09037002172,7405100.0,365177721021.5161,0.8418714501,0.0326
North America,2019,0.3480910543634819,120052000.0,23272543648672.52,0.8968080509990811,0.038924119409164536
Namibia,2019,0.02818554722,139968.0,12541928102.765705,0.44826814800000003,0.19945000000000002
New Caledonia,2019,0.1927295409,46000.0,9475655324.594954,,0.10881
Niger,2019,0.00046921536,58000.0,12889555561.22991,0.16611902180000002,0.00544
Nigeria,2019,0.00041002537,107154.0,474517490844.461,0.45031373420000004,0.05206
Nicaragua,2019,0.03265613473,228782.0,12699046244.607012,0.4491635601,0.0547
Netherlands,2019,0.42956058599999997,5560000.0,910194347568.626,0.9328859060000001,0.0338
Norway,2019,0.422679038,444600.0,408742840909.0909,0.9800000439000001,0.03687
Nepal,2019,0.03575826387,762000.0,34186180699.02548,0.3480551799,0.10578
Nauru,2019,,0.0,125160115.54781868,0.7473791894,
New Zealand,2019,0.342311426,967000.0,212846907683.439,0.8986372002999999,0.04109
OECD members,2019,0.31824268166737574,455188588.0,54053010452622.26,0.8477692598933626,0.0538904353838096
Oman,2019,0.1024420698,592196.0,88060858257.47723,0.9025944052,0.02052
Other small states,2019,0.1464389933180965,2254901.0,195442320173.6637,0.6809861754705466,0.07558972423283129
Pakistan,2019,0.00911152812,2778241.0,320909472770.6687,0.17070901719999998,0.0483
Panama,2019,0.1265509629,649156.0,69721787500.0,0.6362841477,0.06332
Peru,2019,0.07303260171999999,2466512.0,228346006003.64822,0.5995050359999999,0.03379
Philippines,2019,0.057191855570000005,4255808.0,376823402244.9279,0.43026611870000003,0.02237
Palau,2019,,8000.0,281828704.83398396,,
Papua New Guinea,2019,0.0020958899,166000.0,24751066910.540928,0.1997827095,0.025990000000000003
Poland,2019,0.2036171674,6044956.0,596058473058.7661,0.8043590688000001,0.03277
Pre-demographic dividend,2019,0.00810910113650525,6005820.0,1427162956056.1565,0.2604746865678125,0.05516092815985938
Puerto Rico,2019,0.1852305242,686901.0,105126400000.0,0.7773643937,0.083
"Korea, Dem. People's Rep.",2019,,1180000.0,,,0.028380000000000002
Portugal,2019,0.38559238980000005,5088193.0,239986922638.90158,0.7534637794,0.06464
Paraguay,2019,0.0631216476,272656.0,37925338329.149445,0.6851762842,0.06595
West Bank and Gaza,2019,0.07324839102,467189.0,17133500000.0,0.7062258370000001,0.2534
Pacific island small states,2019,0.01678794611902182,91614.0,10729092905.36428,0.5503010204204153,0.035185142769095686
Post-demographic dividend,2019,0.35383484619994,417852777.0,51018795008395.88,0.8746992283898309,0.04939647767160913
French Polynesia,2019,0.20686180629999998,94000.0,6022276196.13871,,0.11535999999999999
Qatar,2019,0.1014090377,461289.0,176371267692.30768,0.9965280421,0.001
Romania,2019,0.27029138329999997,3380000.0,251017797625.017,0.7365747575,0.03912
Russian Federation,2019,0.2252492345,27674128.0,1693115002708.3157,0.8264216187,0.04496000000000001
Rwanda,2019,0.00069224625,11393.0,10349299855.840408,0.2135801007,0.11236
South Asia,2019,0.017220783826042328,28458766.0,3658209766221.5723,0.2799036118968522,0.06233832315028006
Saudi Arabia,2019,0.1898534701,5377978.0,838564800000.0,0.957247356,0.05636
Sudan,2019,0.00075781665,137842.0,32338079165.289257,0.259,0.12014
Senegal,2019,0.00950247366,207592.0,23403995992.135414,0.3623662727,0.02863
Singapore,2019,0.2563750713,1911200.0,376901649222.4508,0.8894925268999999,0.031
Solomon Islands,2019,0.0015481642000000002,7104.0,1619155017.392397,0.2819552918,0.00746
Sierra Leone,2019,2.137488e-05,476.0,4076578698.7910733,0.168,0.03204
El Salvador,2019,0.08360984979,893630.0,26881140000.0,0.5049119407,0.0417
San Marino,2019,0.3242144069,16000.0,1616188702.3396394,0.6785071028999999,
Somalia,2019,0.00613216697,91000.0,9420431258.247469,,0.18828
Serbia,2019,0.23442459289999998,2565392.0,51514242938.67344,0.7741677362,0.10395
Sub-Saharan Africa (excluding high income),2019,0.004769090972909615,7733700.0,1828592235182.8674,0.27760463345125713,0.06138556709568401
South Sudan,2019,1.914303e-05,,,0.055999999999999994,0.12642
Sub-Saharan Africa,2019,0.0047928148762564635,7753822.0,1830460925279.602,0.27764922344198584,0.06138556709568401
Small states,2019,0.13167820424121873,2908708.0,243792423417.3896,0.6727932870967925,0.07589614733535396
Sao Tome and Principe,2019,0.0076514802000000005,4784.0,412976064.479214,0.3023161545,0.13998
Suriname,2019,0.1339494687,92756.0,4016040575.0879593,0.5680248377,0.07545
Slovak Republic,2019,0.2916346102,675297.0,105711680180.56453,0.828536605,0.05761
Slovenia,2019,0.2971926762,707059.0,54386654313.96854,0.8310835779999999,0.044480000000000006
Sweden,2019,0.39333421110000005,1750989.0,533879529188.45374,0.9449344341,0.06833
